source_kind	component_section_id	component_name	ie_name	component_kind	usage_or_type	path_signature	tag_text	tag_value	condition_program_index	condition_text
attribute_rule	sect_C.8.11.6	Mammography Series	Series	module	1C	00400275/00400008/00400440/00400441/004008EA/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.6	Mammography Series	Series	module	1C	00400275/00400008/00400440/00400441/004008EA/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.6	Mammography Series	Series	module	1C	00400275/00400008/00400440/00400441/004008EA/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.6	Mammography Series	Series	module	1C	00400275/00400008/00400440/00400441/004008EA/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.6	Mammography Series	Series	module	1C	00400275/00400008/00400440/00400441/004008EA/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.6	Mammography Series	Series	module	1C	00400275/00400008/00400440/00400441/004008EA/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.6	Mammography Series	Series	module	1C	00400275/00400008/00400440/00400441/00081199/0040A0B0	(0040,A0B0)	0x0040A0B0	449	the Referenced SOP Instance is a Waveform that contains multiple Channels and the reference does not apply to all Channels of all Multiplex Groups
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00281352/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00281352/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00281352/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00281352/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00281352/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00281352/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00082220/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00082220/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00082220/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00082220/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00082220/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082218/00082220/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00082230/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00082230/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00082230/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00082230/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00082230/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00082228/00082230/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00540222/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00540222/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00540222/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00540222/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00540222/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.7	Mammography Image	Image	module	1C	00540220/00540222/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00082220/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00082220/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00082220/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00082220/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00082220/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082218/00082220/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082228/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082228/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082228/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082228/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082228/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.11.9	Intra-Oral Image	Image	module	1C	00082228/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00280006	(0028,0006)	0x00280006	307	Samples per Pixel (0028,0002) has a Value greater than 1
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00080033	(0008,0033)	0x00080033	1160	the Image is part of a Series in which the images are temporally related
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00081140/0040A170/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00081140/0040A170/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00081140/0040A170/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00081140/0040A170/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00081140/0040A170/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00081140/0040A170/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00540222/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00540222/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00540222/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00540222/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00540222/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00540220/00540222/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00082220/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00082220/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00082220/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00082220/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00082220/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082218/00082220/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00082230/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00082230/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00082230/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00082230/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00082230/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	00082228/00082230/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	0022001A/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	0022001A/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	0022001A/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	0022001A/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	0022001A/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.1	VL Image	Image	module	1C	0022001A/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.14	Microscope Slide Layer Tile Organization	Image	module	1C	00480008/0040074A	(0040,074A)	0x0040074A	1168	the Z offset is not zero
attribute_rule	sect_C.8.12.3	Whole Slide Microscopy Series	Series	module	1C	00081111	(0008,1111)	0x00081111	983	a Performed Procedure Step SOP Class was involved in the creation of this Series
attribute_rule	sect_C.8.12.4	Whole Slide Microscopy Image	Image	module	1C	00280006	(0028,0006)	0x00280006	307	Samples per Pixel (0028,0002) has a Value greater than 1
attribute_rule	sect_C.8.12.4	Whole Slide Microscopy Image	Image	module	1C	00480014	(0048,0014)	0x00480014	1174	Extended Depth of Field (0048,0012) Value is YES
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480100/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480100/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480100/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480100/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480100/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480100/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480108/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480108/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480108/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480108/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480108/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00480108/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220016/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220016/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220016/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220016/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220016/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220016/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220017/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220017/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220017/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220017/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220017/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220017/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220018/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220018/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220018/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220018/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220018/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220018/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220019/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220019/00080121/00080100	(0008,0100)	0x00080100	209	the length of the code value is 16 characters or less, and the code value is not a URN or URL
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220019/00080121/00080107	(0008,0107)	0x00080107	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
attribute_rule	sect_C.8.12.5	Optical Path	Image	module	1C	00480105/00220019/00080121/0008010D	(0008,010D)	0x0008010D	220	the Value of Context Group Extension Flag (0008,010B) is "Y"
