component_section_id	from_context_key	sequence_tag	next_context_key	transition_condition_text	push_path	is_recursive
sect_C.21.2	table_10-1	00081041	table_8.8-1	Include B .	Y	N
sect_C.21.2	table_10-1	00401101	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.21.2	table_10-12	00080006	table_8.8-1	Include D .	Y	N
sect_C.21.2	table_10-12	0040A043	table_10.9.3-1	Include	Y	N
sect_C.21.2	table_10-12	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.21.2	table_10-3	00081140	table_10-11	Include	Y	N
sect_C.21.2	table_10.9.3-1	00700086	table_10-1	Include	Y	N
sect_C.21.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.21.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.21.2	table_8.8-1	0040A043	table_8.8-1a	Include	Y	N
sect_C.21.2	table_C.21.2-1		table_10-12	Include	N	N
sect_C.21.2	table_C.21.2-1	00081140	table_10-3	Include	Y	N
sect_C.21.2	table_C.21.2-1	00081156	table_10-11	Include .	Y	N
sect_C.21.2	table_C.21.2-1	00700311	table_8.8-1	Include D .	Y	N
sect_C.21.2	table_C.21.2-1	0070031F	table_8.8-1	Include D .	Y	N
sect_C.22.1	table_C.22.1-1	00081198	table_10-11	Include	Y	N
sect_C.22.1	table_C.22.1-1	00081199	table_10-11	Include	Y	N
sect_C.22.1	table_C.22.1-1	00880200	table_C.7-11b	Include See for further explanation.	Y	N
sect_C.22.1	table_C.7-11b	00880200	table_C.7-11c	Include	Y	N
sect_C.23.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.23.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.23.1	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.23.1	table_C.23.1-1	00081032	table_8.8-1	Include B .	Y	N
sect_C.23.1	table_C.23.1-1	00082218	table_8.8-1	Include D .	Y	N
sect_C.23.1	table_C.23.1-1	0040100A	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.23.1	table_C.23.1-1	0072000E	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.23.1	table_C.23.1-1	00720012	table_10-11	Include	Y	N
sect_C.23.1	table_C.23.1-1	00720022	table_C.23.4-1	Include	Y	N
sect_C.23.1	table_C.23.1-1	00720022	table_C.23.4-2	Include	Y	N
sect_C.23.1	table_C.23.1-1	0072003E	table_8.8-1	Include D .	Y	N
sect_C.23.1	table_C.23.4-2	00720080	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.23.2	table_C.23.2-1	00720102	table_C.23.2-2	Include	Y	N
sect_C.23.3	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.23.3	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.23.3	table_8.8-1	00720080	table_8.8-1a	Include	Y	N
sect_C.23.3	table_C.23.3-1	00720400	table_C.23.4-1	Include	Y	N
sect_C.23.3	table_C.23.3-1	00720400	table_C.23.4-2	Include	Y	N
sect_C.23.3	table_C.23.3-1	00720600	table_C.23.4-1	Include	Y	N
sect_C.23.3	table_C.23.3-1	00720705	table_10-11	Include	Y	N
sect_C.23.3	table_C.23.4-2	00720080	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.1	table_10-16	00400260	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.24.1	table_10-16	00400440	table_10-2	Include CID may be defined in the Macro invocation.	Y	N
sect_C.24.1	table_10-16	00400441	table_10-2	Include CID may be defined in the Macro invocation.	Y	N
sect_C.24.1	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.24.1	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.24.1	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.1	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.1	table_10-9	00080051	table_10-17	Include	Y	N
sect_C.24.1	table_10-9	00081110	table_10-11	Include	Y	N
sect_C.24.1	table_10-9	00321064	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.1	table_10-9	00400008	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.24.1	table_10-9	00400440	table_10-2	Include CID may be defined in the Macro invocation.	Y	N
sect_C.24.1	table_10-9	00400441	table_10-2	Include CID may be defined in the Macro invocation.	Y	N
sect_C.24.1	table_10-9	0040100A	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.24.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.24.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.24.1	table_8.8-1	0008103F	table_8.8-1a	Include	Y	N
sect_C.24.1	table_C.24-1	0008103F	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.1	table_C.24-1	00081111	table_10-11	Include	Y	N
sect_C.24.1	table_C.24-1	00400275	table_10-16	Include No Baseline CID is defined.	Y	N
sect_C.24.1	table_C.24-1	00400275	table_10-9	Include No Baseline CID is defined.	Y	N
sect_C.24.2	table_10-3	00081140	table_10-11	Include	Y	N
sect_C.24.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.24.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.24.2	table_8.8-1	0040A170	table_8.8-1a	Include	Y	N
sect_C.24.2	table_C.17-3	00081115	table_C.17-3a	Include	Y	N
sect_C.24.2	table_C.17-3a	00081199	table_10-11	Include	Y	N
sect_C.24.2	table_C.17-3a	0040A170	table_8.8-1	Include Baseline CID may be specified in Macro invocation.	Y	N
sect_C.24.2	table_C.17-5		table_C.18.1-1	Include if and only if Value Type (0040,A040) is NUM.	N	N
sect_C.24.2	table_C.17-5		table_C.18.10-1	Include if and only if Value Type (0040,A040) is TABLE.	N	N
sect_C.24.2	table_C.17-5		table_C.18.2-1	Include if and only if Value Type (0040,A040) is CODE.	N	N
sect_C.24.2	table_C.17-5		table_C.18.3-1	Include if and only if Value Type (0040,A040) is COMPOSITE.	N	N
sect_C.24.2	table_C.17-5		table_C.18.4-1	Include if and only if Value Type (0040,A040) is IMAGE.	N	N
sect_C.24.2	table_C.17-5		table_C.18.5-1	Include if and only if Value Type (0040,A040) is WAVEFORM.	N	N
sect_C.24.2	table_C.17-5		table_C.18.6-1	Include if and only if Value Type (0040,A040) is SCOORD.	N	N
sect_C.24.2	table_C.17-5		table_C.18.7-1	Include if and only if Value Type (0040,A040) is TCOORD.	N	N
sect_C.24.2	table_C.17-5		table_C.18.8-1	Include if and only if Value Type (0040,A040) is CONTAINER.	N	N
sect_C.24.2	table_C.17-5		table_C.18.9-1	Include if and only if Value Type (0040,A040) is SCOORD3D.	N	N
sect_C.24.2	table_C.17-5	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.2	table_C.17-6	0040A730	table_C.17-5	Include if the Target Content Item is included by-value in the Source Content Item. The Macro shall not be present if the relationship is by-reference.	Y	N
sect_C.24.2	table_C.17-6	0040A730	table_C.17-6	Include if the Target Content Item is included by-value in the Source Content Item. The Macro shall not be present if the relationship is by-reference.	Y	Y
sect_C.24.2	table_C.18.1-1	004008EA	table_8.8-1	Include D .	Y	N
sect_C.24.2	table_C.18.1-1	0040A301	table_8.8-1	Include D .	Y	N
sect_C.24.2	table_C.18.10-1	004008EA	table_8.8-1	Include D .	Y	N
sect_C.24.2	table_C.18.10-1	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.2	table_C.18.10-1	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.2	table_C.18.10-1	0040A301	table_8.8-1	Include D .	Y	N
sect_C.24.2	table_C.18.2-1	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.2	table_C.18.3-1	00081199	table_10-11	Include	Y	N
sect_C.24.2	table_C.18.4-1		table_C.18.3-1	Include	N	N
sect_C.24.2	table_C.18.4-1	0008114B	table_10-11	Include	Y	N
sect_C.24.2	table_C.18.4-1	00081199	table_10-11	Include	Y	N
sect_C.24.2	table_C.18.4-1	00880200	table_C.7-11b	Include See	Y	N
sect_C.24.2	table_C.18.5-1		table_C.18.3-1	Include	N	N
sect_C.24.2	table_C.24-2	00081140	table_10-3	Include	Y	N
sect_C.24.2	table_C.24-2	0008114A	table_10-11	Include	Y	N
sect_C.24.2	table_C.24-2	0040A043	table_8.8-1	Include For documents with Modality (0008,0060) equal to M3D, B . For all other encapsulated documents, B .	Y	N
sect_C.24.2	table_C.24-2	0040A170	table_8.8-1	Include D .	Y	N
sect_C.24.2	table_C.24-2	0040A360	table_C.17-3	Include Purpose of Reference Code Sequence in the Hierarchical SOP Instance Reference Macro D if Modality (0008,0060) is M3D; otherwise, D.	Y	N
sect_C.24.2	table_C.24-2	0040A525	table_C.17-3	Include	Y	N
sect_C.24.2	table_C.24-2	0040A730	table_C.17-5	Include	Y	N
sect_C.24.2	table_C.24-2	0040A730	table_C.17-6	Include	Y	N
sect_C.24.2	table_C.24-2	0040E008	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.24.2	table_C.24-2	00420013	table_10-11	Include	Y	N
sect_C.24.2	table_C.7-11b	00880200	table_C.7-11c	Include	Y	N
sect_C.25.2	table_10-1	00080082	table_8.8-1	Include B .	Y	N
sect_C.25.2	table_10-1	00081041	table_8.8-1	Include B .	Y	N
sect_C.25.2	table_10-1	00401101	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.25.2	table_10-12	00080006	table_8.8-1	Include D .	Y	N
sect_C.25.2	table_10-12	0040A043	table_10.9.3-1	Include	Y	N
sect_C.25.2	table_10-12	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.25.2	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.25.2	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.25.2	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.25.2	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.25.2	table_10-3	00081140	table_10-11	Include	Y	N
sect_C.25.2	table_10.2.1-1	00400441	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.25.2	table_10.2.1-1	00409220	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.25.2	table_10.9.3-1	00700086	table_10-1	Include	Y	N
sect_C.25.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.25.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.25.2	table_8.8-1	0040A043	table_8.8-1a	Include	Y	N
sect_C.25.2	table_C.25.2-1		table_10-12	Include	N	N
sect_C.25.2	table_C.25.2-1	00081140	table_10-3	Include	Y	N
sect_C.25.2	table_C.25.2-1	00409094	table_C.7.6.16-12	Include Measurement Units Code Sequence D .	Y	N
sect_C.25.2	table_C.7.6.16-12	00409096	table_C.7.6.16-12b	Include Measurement Units Code Sequence D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.25.2	table_C.7.6.16-12b	004008EA	table_8.8-1	Include D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.25.2	table_C.7.6.16-12b	00409220	table_10.2.1-1	Include B . Other TIDs may be defined by the IOD or application that uses this Macro.	Y	N
sect_C.27.1	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.27.1	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.27.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.27.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.27.1	table_8.8-1	00620003	table_8.8-1a	Include	Y	N
sect_C.27.1	table_C.27-1	00620003	table_8.8-1	Include B .	Y	N
sect_C.27.1	table_C.27-1	0062000F	table_8.8-1	Include B .	Y	N
sect_C.27.1	table_C.27-1	00660011	table_C.27-2	Include	Y	N
sect_C.27.1	table_C.27-1	00660012	table_C.27-3	Include Number of Vectors (0066,001E) shall equal Number of Surface Points (0066,0015) in this Surface Sequence (0066,0002) Item. Vector Dimensionality (0066,001F) shall be 3. If Finite Volume (0066,000E) is YES, the normals of the vertices shall point toward the outside of the object. If Finite Volume (0066,000E) is not YES, the direction of the normals shall be consistent where possible.	Y	N
sect_C.27.1	table_C.27-1	00660013	table_C.27-4	Include The primitives' indices shall not exceed Number of Surface Points (0066,0015) in this Surface Sequence (0066,0002) Item.	Y	N
sect_C.27.1	table_C.27-1	00660035	table_10-19	Include Algorithm Family Code Sequence (0066,002F) B .	Y	N
sect_C.27.5	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.27.5	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.27.5	table_8.8-1	00620003	table_8.8-1a	Include	Y	N
sect_C.27.5	table_C.27.5-1	00620003	table_8.8-1	Include B .	Y	N
sect_C.27.5	table_C.27.5-1	0062000F	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.27.5	table_C.27.5-1	00660011	table_C.27-2	Include	Y	N
sect_C.27.6	table_10-3	00800012	table_10-11	Include	Y	N
sect_C.27.6	table_C.27.6-1	00800012	table_10-3	Include	Y	N
sect_C.28.1	table_10-1	00080082	table_8.8-1	Include B .	Y	N
sect_C.28.1	table_10-1	00081041	table_8.8-1	Include B .	Y	N
sect_C.28.1	table_10-1	00401101	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.28.1	table_10-12	00080006	table_8.8-1	Include D .	Y	N
sect_C.28.1	table_10-12	0040A043	table_10.9.3-1	Include	Y	N
sect_C.28.1	table_10-12	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.28.1	table_10.9.3-1	00700086	table_10-1	Include	Y	N
sect_C.28.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.28.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.28.1	table_8.8-1	0040A043	table_8.8-1a	Include	Y	N
sect_C.28.1	table_C.28.1-1		table_10-12	Include See .	N	N
sect_C.29.1.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.29.1.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.29.1.1	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.29.1.1	table_C.29.1.1-1	00082218	table_8.8-1	Include D .	Y	N
sect_C.29.1.1	table_C.29.1.1-1	00686222	table_10-11	Include	Y	N
sect_C.29.1.1	table_C.29.1.1-1	00686224	table_10-11	Include	Y	N
sect_C.29.1.1	table_C.29.1.1-1	00686225	table_10-11	Include	Y	N
sect_C.29.1.1	table_C.29.1.1-1	006862A0	table_8.8-1	Include D .	Y	N
sect_C.29.1.1	table_C.29.1.1-1	006863A0	table_8.8-1	Include B .	Y	N
sect_C.29.1.1	table_C.29.1.1-1	006863A4	table_8.8-1	Include B .	Y	N
sect_C.29.1.1	table_C.29.1.1-1	006863A8	table_8.8-1	Include B .	Y	N
sect_C.29.1.1	table_C.29.1.1-1	006863AC	table_8.8-1	Include B .	Y	N
sect_C.29.1.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.29.1.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.29.1.2	table_8.8-1	006862E0	table_8.8-1a	Include	Y	N
sect_C.29.1.2	table_C.29.1.2-1	006862E0	table_8.8-1	Include B .	Y	N
sect_C.29.1.2	table_C.29.1.2-1	006862F0	table_8.8-1	Include B .	Y	N
sect_C.29.1.5	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.29.1.5	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.29.1.5	table_8.8-1	00686545	table_8.8-1a	Include	Y	N
sect_C.29.1.5	table_C.29.1.5-1	00686500	table_C.29.1.5-2	Include	Y	N
sect_C.29.1.5	table_C.29.1.5-1	00686510	table_C.29.1.5-3	Include	Y	N
sect_C.29.1.5	table_C.29.1.5-1	00686520	table_C.29.1.5-4	Include	Y	N
sect_C.29.1.5	table_C.29.1.5-1	00686545	table_8.8-1	Include B	Y	N
sect_C.29.2.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.29.2.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.29.2.1	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.29.2.1	table_C.29.2-1	00082218	table_8.8-1	Include D .	Y	N
sect_C.29.2.1	table_C.29.2-1	00760008	table_10-11	Include	Y	N
sect_C.29.2.1	table_C.29.2-1	0076000C	table_10-11	Include	Y	N
sect_C.29.2.1	table_C.29.2-1	0076000E	table_10-11	Include	Y	N
sect_C.29.2.1	table_C.29.2-1	00760020	table_8.8-1	Include B .	Y	N
sect_C.29.2.1	table_C.29.2-1	00760034	table_8.8-1	Include B .	Y	N
sect_C.29.2.1	table_C.29.2-1	00760040	table_10-11	Include	Y	N
sect_C.29.3	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.29.3	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.29.3	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.29.3	table_C.29.3-1	00082218	table_8.8-1	Include D .	Y	N
sect_C.29.3	table_C.29.3-1	00780026	table_10-11	Include	Y	N
sect_C.29.3	table_C.29.3-1	0078002A	table_10-11	Include	Y	N
sect_C.3.2	table_8.8-1	00080082	table_8.8-1a	Include	Y	N
sect_C.3.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.3.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.3.2	table_C.3-2	00080082	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.3.2	table_C.3-2	00081041	table_8.8-1	Include B .	Y	N
sect_C.3.2	table_C.3-2	00321067	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.3.2	table_C.3-2	00380014	table_10-17	Include	Y	N
sect_C.3.2	table_C.3-2	00380064	table_10-17	Include	Y	N
sect_C.3.4	table_10-1	00080082	table_8.8-1	Include B .	Y	N
sect_C.3.4	table_10-1	00081041	table_8.8-1	Include B .	Y	N
sect_C.3.4	table_10-1	00401101	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.3.4	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.3.4	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.3.4	table_8.8-1	00401101	table_8.8-1a	Include	Y	N
sect_C.3.4	table_C.3-4	00080096	table_10-1	Include The Person's Telecom Information (0040,1104) in this Sequence may be treated as equivalent to HL7v2 field ROL-12 associated with the referring physician identified in PV1-8.	Y	N
sect_C.3.4	table_C.3-4	0008009D	table_10-1	Include The Person's Telecom Information (0040,1104) in this Sequence may be treated as equivalent to HL7v2 field ROL-12 associated with the consulting physician.	Y	N
sect_C.3.4	table_C.3-4	00081049	table_10-1	Include The Person's Telecom Information (0040,1104) Attribute in this Sequence may be treated as equivalent to HL7v2 field ROL-12 associated with the referring physician identified in PV1-8.	Y	N
sect_C.3.4	table_C.3-4	00081084	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.3.4	table_C.3-4	00081301	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.3.4	table_C.3-4	00081302	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.3.4	table_C.3-4	00081303	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.3.4	table_C.3-4	00081304	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.1	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.30.1	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.30.1	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.1	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.30.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.30.1	table_8.8-1	0040A043	table_8.8-1a	Include	Y	N
sect_C.30.1	table_C.30.1-1	00400441	table_10-2	Include No Baseline CIDs are defined for Concept Name Code Sequence (0040,A043) or Concept Code Sequence (0040,A168).	Y	N
sect_C.30.1	table_C.30.1-1	00741007	table_10-2	Include No Baseline CIDs are defined for Concept Name Code Sequence (0040,A043) or Concept Code Sequence (0040,A168).	Y	N
sect_C.30.1	table_C.30.1-1	0074100E	table_8.8-1	Include D .	Y	N
sect_C.30.2	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.30.2	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.30.2	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.2	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.30.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.30.2	table_8.8-1	00404025	table_8.8-1a	Include	Y	N
sect_C.30.2	table_C.30.2-1	00400441	table_10-2	Include	Y	N
sect_C.30.2	table_C.30.2-1	00404009	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.2	table_C.30.2-1	00404018	table_8.8-1	Include B . This CID has generic workitems. An implementation may choose to define more specific, detailed workitems.	Y	N
sect_C.30.2	table_C.30.2-1	00404021	table_10-3b	Include	Y	N
sect_C.30.2	table_C.30.2-1	00404025	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.2	table_C.30.2-1	00404026	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.2	table_C.30.2-1	00404027	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.2	table_C.30.2-1	00404070	table_10-3c	Include	Y	N
sect_C.30.2	table_C.30.2-1	00741210	table_10-2	Include	Y	N
sect_C.30.3	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.30.3	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.30.3	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.3	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.3	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.30.3	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.30.3	table_8.8-1	00404009	table_8.8-1a	Include	Y	N
sect_C.30.3	table_C.30.3-1	00400441	table_10-2	Include No Baseline CIDs are defined for Concept Name Code Sequence (0040,A043) or Concept Code Sequence (0040,A168).	Y	N
sect_C.30.3	table_C.30.3-1	00404009	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.3	table_C.30.3-1	00404019	table_8.8-1	Include B . This CID has generic workitems. An implementation may choose to define more specific, detailed workitems.	Y	N
sect_C.30.3	table_C.30.3-1	00404028	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.3	table_C.30.3-1	00404029	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.3	table_C.30.3-1	00404030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.3	table_C.30.3-1	00404033	table_10-3b	Include	Y	N
sect_C.30.3	table_C.30.3-1	00741212	table_10-2	Include No Baseline CIDs are defined for Concept Name Code Sequence (0040,A043) or Concept Code Sequence (0040,A168).	Y	N
sect_C.30.4	table_10-18	00400036	table_10-17	Include	Y	N
sect_C.30.4	table_10-18	00400039	table_8.8-1	Include B for country codes.	Y	N
sect_C.30.4	table_10-18	0040003A	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.4	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.30.4	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.30.4	table_8.8-1	00400039	table_8.8-1a	Include	Y	N
sect_C.30.4	table_C.30.4-1		table_10-18	Include	N	N
sect_C.30.4	table_C.30.4-1	00080051	table_10-17	Include	Y	N
sect_C.30.4	table_C.30.4-1	00081084	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.4	table_C.30.4-1	00081301	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.4	table_C.30.4-1	00081302	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.4	table_C.30.4-1	00081303	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.4	table_C.30.4-1	00081304	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.30.4	table_C.30.4-1	00100015	table_8.8-1	Include B .	Y	N
